subject;item;RT;Trcorrect;accuracy;lexicality;DISHAR;DISHARc
15;155;650.78;650.78;1;nw;HAR;0.5
15;156;637.72;637.72;1;nw;HAR;0.5
15;157;622.89;622.89;1;nw;HAR;0.5
15;158;766.12;766.12;1;nw;HAR;0.5
15;159;624.44;624.44;1;nw;HAR;0.5
15;160;559.67;559.67;1;nw;HAR;0.5
15;161;621.54;621.54;1;nw;HAR;0.5
15;162;688.89;688.89;1;nw;HAR;0.5
15;163;528.07;528.07;1;nw;HAR;0.5
15;164;507.13;507.13;1;nw;HAR;0.5
15;165;559.86;559.86;1;nw;HAR;0.5
15;166;540.62;540.62;1;nw;HAR;0.5
15;167;833.31;833.31;1;nw;HAR;0.5
15;168;591.57;591.57;1;nw;HAR;0.5
15;169;532.14;532.14;1;nw;HAR;0.5
15;170;-960.35;;0;nw;HAR;0.5
15;171;593.59;593.59;1;nw;HAR;0.5
15;172;639.83;639.83;1;nw;HAR;0.5
15;173;702.15;702.15;1;nw;HAR;0.5
15;174;573.34;573.34;1;nw;HAR;0.5
15;175;561.91;561.91;1;nw;HAR;0.5
15;176;748.89;748.89;1;nw;HAR;0.5
15;177;640.23;640.23;1;nw;HAR;0.5
15;178;637.1;637.1;1;nw;HAR;0.5
15;179;876.94;876.94;1;nw;HAR;0.5
15;180;620.67;620.67;1;nw;HAR;0.5
16;181;495.55;495.55;1;word;;
16;182;654.98;654.98;1;word;;
16;183;779.2;779.2;1;word;;
16;184;606.26;606.26;1;word;;
16;185;575.28;575.28;1;word;;
16;186;831.59;831.59;1;word;;
16;187;636.48;636.48;1;word;;
16;188;-734.3;;0;word;;
16;189;800.17;800.17;1;word;;
16;190;558.02;558.02;1;word;;
16;191;464.57;464.57;1;word;;
16;192;700.69;700.69;1;word;;
16;193;801.3;801.3;1;word;;
16;194;591.89;591.89;1;word;;
16;195;491.04;491.04;1;word;;
16;196;509.59;509.59;1;word;;
16;197;1022.85;1022.85;1;word;;
16;198;557.1;557.1;1;word;;
16;199;1046.4;1046.4;1;word;;
16;200;460.88;460.88;1;word;;
16;201;542.9;542.9;1;word;;
16;202;507.74;507.74;1;word;;
16;203;496.82;496.82;1;word;;
16;204;702.81;702.81;1;word;;
16;205;589;589;1;word;;
16;206;506.66;506.66;1;word;;
16;207;556.83;556.83;1;word;;
16;208;621.71;621.71;1;word;;
16;209;465.76;465.76;1;word;;
16;210;430.4;430.4;1;word;;
16;211;480.94;480.94;1;word;;
16;212;542.77;542.77;1;word;;
16;213;1054.28;1054.28;1;word;;
16;214;750.53;750.53;1;word;;
16;215;637.92;637.92;1;word;;
16;216;478.13;478.13;1;word;;
16;217;477.75;477.75;1;word;;
16;218;490.53;490.53;1;word;;
16;219;528.69;528.69;1;word;;
16;220;538.78;538.78;1;word;;
16;221;880.53;880.53;1;word;;
16;222;460.6;460.6;1;word;;
16;223;813.46;813.46;1;word;;
16;224;541.86;541.86;1;word;;
16;225;767.77;767.77;1;word;;
16;226;635.54;635.54;1;word;;
16;227;-1035.16;;0;word;;
16;228;686.17;686.17;1;word;;
16;229;478.25;478.25;1;word;;
16;230;523.33;523.33;1;word;;
16;231;396.88;396.88;1;word;;
16;232;557.57;557.57;1;word;;
16;233;923.44;923.44;1;word;;
16;234;653.72;653.72;1;word;;
16;235;765.43;765.43;1;word;;
16;236;556.01;556.01;1;word;;
16;237;864.92;864.92;1;word;;
16;238;621.26;621.26;1;word;;
16;239;605.92;605.92;1;word;;
16;240;607.8;607.8;1;word;;
16;121;827.64;827.64;1;word;;
16;122;503.17;503.17;1;word;;
16;123;1006.17;1006.17;1;word;;
16;124;1007.92;1007.92;1;word;;
16;125;1071.71;1071.71;1;word;;
16;126;641.73;641.73;1;word;;
16;127;780.12;780.12;1;word;;
16;128;845.47;845.47;1;word;;
16;129;541.54;541.54;1;word;;
16;130;574.96;574.96;1;word;;
16;131;603.93;603.93;1;word;;
16;132;1057.1;1057.1;1;word;;
16;133;641.29;641.29;1;word;;
16;134;685.34;685.34;1;word;;
16;135;720.35;720.35;1;word;;
16;136;448.94;448.94;1;word;;
16;137;767.93;767.93;1;word;;
16;138;541.5;541.5;1;word;;
16;139;492.6;492.6;1;word;;
16;140;1502.8;1502.8;1;word;;
16;141;892.65;892.65;1;word;;
16;142;493.13;493.13;1;word;;
16;143;526.54;526.54;1;word;;
16;144;561.69;561.69;1;word;;
16;145;492.55;492.55;1;word;;
16;146;495.98;495.98;1;word;;
16;147;621.76;621.76;1;word;;
16;148;402.27;402.27;1;word;;
16;149;573.37;573.37;1;word;;
16;150;1019.97;1019.97;1;word;;
16;151;654.51;654.51;1;word;;
16;152;1514.27;1514.27;1;word;;
16;153;891.92;891.92;1;word;;
16;154;816.84;816.84;1;word;;
16;155;764.64;764.64;1;word;;
16;156;833.33;833.33;1;word;;
16;157;568.93;568.93;1;word;;
16;158;684.32;684.32;1;word;;
16;159;-845.83;;0;word;;
16;160;720.2;720.2;1;word;;
16;161;559.15;559.15;1;word;;
16;162;733.71;733.71;1;word;;
16;163;562.08;562.08;1;word;;
16;164;541.27;541.27;1;word;;
16;165;795.7;795.7;1;word;;
16;166;604.33;604.33;1;word;;
16;167;528.99;528.99;1;word;;
16;168;529.23;529.23;1;word;;
16;169;494.65;494.65;1;word;;
16;170;862.49;862.49;1;word;;
16;171;529.84;529.84;1;word;;
16;172;720.22;720.22;1;word;;
16;173;477.67;477.67;1;word;;
16;174;495.91;495.91;1;word;;
16;175;671.98;671.98;1;word;;
16;176;928.14;928.14;1;word;;
16;177;943.86;943.86;1;word;;
16;178;767.74;767.74;1;word;;
16;179;525.67;525.67;1;word;;
16;180;492.42;492.42;1;word;;
16;181;846.42;846.42;1;nw;DIS;-0.5
16;182;655.76;655.76;1;nw;DIS;-0.5
16;183;762.76;762.76;1;nw;DIS;-0.5
16;184;716.06;716.06;1;nw;DIS;-0.5
16;185;783.88;783.88;1;nw;DIS;-0.5
16;186;939.89;939.89;1;nw;DIS;-0.5
16;187;-818.25;;0;nw;DIS;-0.5
16;188;1004.1;1004.1;1;nw;DIS;-0.5
16;189;577.81;577.81;1;nw;DIS;-0.5
16;190;795.53;795.53;1;nw;DIS;-0.5
16;191;593.16;593.16;1;nw;DIS;-0.5
16;192;701.56;701.56;1;nw;DIS;-0.5
16;193;590.55;590.55;1;nw;DIS;-0.5
16;194;560.03;560.03;1;nw;DIS;-0.5
16;195;828.67;828.67;1;nw;DIS;-0.5
16;196;719.88;719.88;1;nw;DIS;-0.5
16;197;701.83;701.83;1;nw;DIS;-0.5
16;198;718.7;718.7;1;nw;DIS;-0.5
16;199;640.66;640.66;1;nw;DIS;-0.5
16;200;591.01;591.01;1;nw;DIS;-0.5
16;201;668.18;668.18;1;nw;DIS;-0.5
16;202;721.16;721.16;1;nw;DIS;-0.5
16;203;619.34;619.34;1;nw;DIS;-0.5
16;204;528.22;528.22;1;nw;DIS;-0.5
16;205;640.03;640.03;1;nw;DIS;-0.5
16;206;639.01;639.01;1;nw;DIS;-0.5
16;207;1182.53;1182.53;1;nw;DIS;-0.5
16;208;617.69;617.69;1;nw;DIS;-0.5
16;209;558.61;558.61;1;nw;DIS;-0.5
16;210;782.55;782.55;1;nw;DIS;-0.5
16;211;-2000;;0;nw;DIS;-0.5
16;212;593.07;593.07;1;nw;DIS;-0.5
16;213;594.17;594.17;1;nw;DIS;-0.5
16;214;-531.22;;0;nw;DIS;-0.5
16;215;734.65;734.65;1;nw;DIS;-0.5
16;216;802.38;802.38;1;nw;DIS;-0.5
16;217;698.86;698.86;1;nw;DIS;-0.5
16;218;1194.94;1194.94;1;nw;DIS;-0.5
16;219;1150.22;1150.22;1;nw;DIS;-0.5
16;220;686.13;686.13;1;nw;DIS;-0.5
16;221;685.39;685.39;1;nw;DIS;-0.5
16;222;800.78;800.78;1;nw;DIS;-0.5
16;223;861.98;861.98;1;nw;DIS;-0.5
16;224;610.98;610.98;1;nw;DIS;-0.5
16;225;575.14;575.14;1;nw;DIS;-0.5
16;226;637.09;637.09;1;nw;DIS;-0.5
16;227;973.62;973.62;1;nw;DIS;-0.5
16;228;717.39;717.39;1;nw;DIS;-0.5
16;229;671.78;671.78;1;nw;DIS;-0.5
16;230;751.2;751.2;1;nw;DIS;-0.5
16;231;731.04;731.04;1;nw;DIS;-0.5
16;232;876.57;876.57;1;nw;DIS;-0.5
16;233;911.35;911.35;1;nw;DIS;-0.5
16;234;690.21;690.21;1;nw;DIS;-0.5
16;235;1025.91;1025.91;1;nw;DIS;-0.5
16;236;703.09;703.09;1;nw;DIS;-0.5
16;237;635.99;635.99;1;nw;DIS;-0.5
16;238;1019.06;1019.06;1;nw;DIS;-0.5
16;239;876.59;876.59;1;nw;DIS;-0.5
16;240;733.63;733.63;1;nw;DIS;-0.5
16;121;669.07;669.07;1;nw;HAR;0.5
16;122;780.93;780.93;1;nw;HAR;0.5
16;123;-718.1;;0;nw;HAR;0.5
16;124;765.88;765.88;1;nw;HAR;0.5
16;125;597.65;597.65;1;nw;HAR;0.5
16;126;545.64;545.64;1;nw;HAR;0.5
16;127;655.32;655.32;1;nw;HAR;0.5
16;128;653.7;653.7;1;nw;HAR;0.5
16;129;672.26;672.26;1;nw;HAR;0.5
16;130;827.71;827.71;1;nw;HAR;0.5
16;131;779.08;779.08;1;nw;HAR;0.5
16;132;718.99;718.99;1;nw;HAR;0.5
16;133;691.51;691.51;1;nw;HAR;0.5
16;134;973.77;973.77;1;nw;HAR;0.5
16;135;802.73;802.73;1;nw;HAR;0.5
16;136;939;939;1;nw;HAR;0.5
16;137;701.9;701.9;1;nw;HAR;0.5
16;138;1179.01;1179.01;1;nw;HAR;0.5
16;139;-829.69;;0;nw;HAR;0.5
16;140;1136.97;1136.97;1;nw;HAR;0.5
16;141;794.32;794.32;1;nw;HAR;0.5
16;142;816.61;816.61;1;nw;HAR;0.5
16;143;1772.71;1772.71;1;nw;HAR;0.5
16;144;689.21;689.21;1;nw;HAR;0.5
16;145;747.86;747.86;1;nw;HAR;0.5
16;146;993.65;993.65;1;nw;HAR;0.5
16;147;-2000;;0;nw;HAR;0.5
16;148;685.57;685.57;1;nw;HAR;0.5
16;149;718.69;718.69;1;nw;HAR;0.5
16;150;784.47;784.47;1;nw;HAR;0.5
16;151;1363.54;1363.54;1;nw;HAR;0.5
16;152;749.06;749.06;1;nw;HAR;0.5
16;153;736.06;736.06;1;nw;HAR;0.5
16;154;608.25;608.25;1;nw;HAR;0.5
16;155;830.39;830.39;1;nw;HAR;0.5
16;156;752.16;752.16;1;nw;HAR;0.5
16;157;796.31;796.31;1;nw;HAR;0.5
16;158;721.05;721.05;1;nw;HAR;0.5
16;159;1150.32;1150.32;1;nw;HAR;0.5
16;160;911.43;911.43;1;nw;HAR;0.5
16;161;624.79;624.79;1;nw;HAR;0.5
16;162;557.92;557.92;1;nw;HAR;0.5
16;163;-416.15;;0;nw;HAR;0.5
16;164;717.67;717.67;1;nw;HAR;0.5
16;165;814.52;814.52;1;nw;HAR;0.5
16;166;1101.44;1101.44;1;nw;HAR;0.5
16;167;1009.35;1009.35;1;nw;HAR;0.5
16;168;913.51;913.51;1;nw;HAR;0.5
16;169;859.97;859.97;1;nw;HAR;0.5
16;170;642.58;642.58;1;nw;HAR;0.5
16;171;638.87;638.87;1;nw;HAR;0.5
16;172;784.55;784.55;1;nw;HAR;0.5
16;173;753.64;753.64;1;nw;HAR;0.5
16;174;799.92;799.92;1;nw;HAR;0.5
16;175;688.63;688.63;1;nw;HAR;0.5
16;176;669.3;669.3;1;nw;HAR;0.5
16;177;959.84;959.84;1;nw;HAR;0.5
16;178;-479.57;;0;nw;HAR;0.5
16;179;864.68;864.68;1;nw;HAR;0.5
16;180;797.53;797.53;1;nw;HAR;0.5
17;181;558.19;558.19;1;word;;
17;182;764.8;764.8;1;word;;
17;183;604.23;604.23;1;word;;
17;184;893.35;893.35;1;word;;
17;185;526.13;526.13;1;word;;
17;186;671.54;671.54;1;word;;
17;187;637.18;637.18;1;word;;
17;188;511.38;511.38;1;word;;
17;189;674.25;674.25;1;word;;
17;190;512.48;512.48;1;word;;
17;191;587.28;587.28;1;word;;
17;192;540.19;540.19;1;word;;
17;193;509.89;509.89;1;word;;
17;194;512.07;512.07;1;word;;
17;195;861.09;861.09;1;word;;
17;196;506.2;506.2;1;word;;
17;197;544.92;544.92;1;word;;
17;198;655.95;655.95;1;word;;
17;199;672.67;672.67;1;word;;
17;200;561.17;561.17;1;word;;
17;201;541.3;541.3;1;word;;
17;202;637.38;637.38;1;word;;
17;203;618.71;618.71;1;word;;
17;204;655.31;655.31;1;word;;
17;205;529.62;529.62;1;word;;
17;206;570.47;570.47;1;word;;
17;207;637.13;637.13;1;word;;
17;208;701.68;701.68;1;word;;
17;209;493.85;493.85;1;word;;
17;210;653.76;653.76;1;word;;
17;211;523.42;523.42;1;word;;
17;212;479.23;479.23;1;word;;
17;213;560.91;560.91;1;word;;
17;214;945.38;945.38;1;word;;
17;215;800.45;800.45;1;word;;
17;216;406.63;406.63;1;word;;
17;217;607.21;607.21;1;word;;
17;218;1199.32;1199.32;1;word;;
17;219;465.49;465.49;1;word;;
17;220;556.32;556.32;1;word;;
17;221;560.14;560.14;1;word;;
17;222;557;557;1;word;;
17;223;571.78;571.78;1;word;;
17;224;497.81;497.81;1;word;;
17;225;640.86;640.86;1;word;;
17;226;510.84;510.84;1;word;;
17;227;588.82;588.82;1;word;;
17;228;640.07;640.07;1;word;;
17;229;545.59;545.59;1;word;;
17;230;529.55;529.55;1;word;;
17;231;572.78;572.78;1;word;;
17;232;1434.38;1434.38;1;word;;
17;233;607.85;607.85;1;word;;
17;234;592.36;592.36;1;word;;
17;235;629.97;629.97;1;word;;
17;236;764.94;764.94;1;word;;
17;237;481.58;481.58;1;word;;
17;238;575.1;575.1;1;word;;
17;239;608.17;608.17;1;word;;
17;240;575.65;575.65;1;word;;
17;121;700.92;700.92;1;word;;
17;122;498.37;498.37;1;word;;
17;123;-574.22;;0;word;;
17;124;-640.15;;0;word;;
17;125;797.32;797.32;1;word;;
17;126;559.55;559.55;1;word;;
17;127;604.72;604.72;1;word;;
17;128;652.73;652.73;1;word;;
17;129;639.06;639.06;1;word;;
17;130;558.59;558.59;1;word;;
17;131;928.63;928.63;1;word;;
17;132;607.94;607.94;1;word;;
17;133;640.13;640.13;1;word;;
17;134;498.53;498.53;1;word;;
17;135;765.82;765.82;1;word;;
17;136;547.12;547.12;1;word;;
17;137;637.05;637.05;1;word;;
17;138;619.74;619.74;1;word;;
17;139;620.92;620.92;1;word;;
17;140;847.12;847.12;1;word;;
17;141;-800.69;;0;word;;
17;142;673.14;673.14;1;word;;
17;143;493.04;493.04;1;word;;
17;144;670.28;670.28;1;word;;
17;145;495.77;495.77;1;word;;
17;146;653.92;653.92;1;word;;
17;147;577.27;577.27;1;word;;
17;148;-448.11;;0;word;;
17;149;637.76;637.76;1;word;;
17;150;1502.73;1502.73;1;word;;
17;151;687.22;687.22;1;word;;
17;152;653.45;653.45;1;word;;
17;153;-636.37;;0;word;;
17;154;540.12;540.12;1;word;;
17;155;-543.37;;0;word;;
17;156;671.09;671.09;1;word;;
17;157;845.79;845.79;1;word;;
17;158;670.39;670.39;1;word;;
17;159;959.48;959.48;1;word;;
17;160;669.29;669.29;1;word;;
17;161;780.78;780.78;1;word;;
17;162;768.93;768.93;1;word;;
17;163;733.14;733.14;1;word;;
17;164;877.24;877.24;1;word;;
17;165;641.77;641.77;1;word;;
17;166;786.03;786.03;1;word;;
17;167;832.62;832.62;1;word;;
17;168;596.24;596.24;1;word;;
17;169;429.85;429.85;1;word;;
17;170;554.51;554.51;1;word;;
17;171;785.51;785.51;1;word;;
17;172;475.7;475.7;1;word;;
17;173;574.22;574.22;1;word;;
17;174;827.19;827.19;1;word;;
17;175;588.97;588.97;1;word;;
17;176;493.76;493.76;1;word;;
17;177;524.14;524.14;1;word;;
17;178;554.52;554.52;1;word;;
17;179;684.76;684.76;1;word;;
17;180;602.22;602.22;1;word;;
17;181;608.13;608.13;1;nw;DIS;-0.5
17;182;763.29;763.29;1;nw;DIS;-0.5
17;183;799.67;799.67;1;nw;DIS;-0.5
17;184;926.79;926.79;1;nw;DIS;-0.5
17;185;1357.41;1357.41;1;nw;DIS;-0.5
17;186;767.35;767.35;1;nw;DIS;-0.5
17;187;732.11;732.11;1;nw;DIS;-0.5
17;188;639.48;639.48;1;nw;DIS;-0.5
17;189;1018.43;1018.43;1;nw;DIS;-0.5
17;190;763.86;763.86;1;nw;DIS;-0.5
17;191;638.46;638.46;1;nw;DIS;-0.5
17;192;733.2;733.2;1;nw;DIS;-0.5
17;193;783.05;783.05;1;nw;DIS;-0.5
17;194;669.87;669.87;1;nw;DIS;-0.5
17;195;702;702;1;nw;DIS;-0.5
17;196;607.83;607.83;1;nw;DIS;-0.5
17;197;618.81;618.81;1;nw;DIS;-0.5
17;198;614.18;614.18;1;nw;DIS;-0.5
17;199;650.31;650.31;1;nw;DIS;-0.5
17;200;1019.95;1019.95;1;nw;DIS;-0.5
17;201;593.35;593.35;1;nw;DIS;-0.5
17;202;688.33;688.33;1;nw;DIS;-0.5
17;203;687.45;687.45;1;nw;DIS;-0.5
17;204;670.49;670.49;1;nw;DIS;-0.5
17;205;748.05;748.05;1;nw;DIS;-0.5
17;206;568.88;568.88;1;nw;DIS;-0.5
17;207;830.77;830.77;1;nw;DIS;-0.5
17;208;703.7;703.7;1;nw;DIS;-0.5
17;209;618.74;618.74;1;nw;DIS;-0.5
17;210;524.33;524.33;1;nw;DIS;-0.5
17;211;685.33;685.33;1;nw;DIS;-0.5
17;212;751.8;751.8;1;nw;DIS;-0.5
17;213;636.16;636.16;1;nw;DIS;-0.5
17;214;608.39;608.39;1;nw;DIS;-0.5
17;215;574.56;574.56;1;nw;DIS;-0.5
17;216;-559.59;;0;nw;DIS;-0.5
17;217;640.59;640.59;1;nw;DIS;-0.5
17;218;892.7;892.7;1;nw;DIS;-0.5
17;219;689.64;689.64;1;nw;DIS;-0.5
17;220;-668.19;;0;nw;DIS;-0.5
17;221;627.03;627.03;1;nw;DIS;-0.5
17;222;684.07;684.07;1;nw;DIS;-0.5
17;223;749.99;749.99;1;nw;DIS;-0.5
17;224;737.56;737.56;1;nw;DIS;-0.5
17;225;714.46;714.46;1;nw;DIS;-0.5
17;226;684.11;684.11;1;nw;DIS;-0.5
17;227;609.61;609.61;1;nw;DIS;-0.5
17;228;562.6;562.6;1;nw;DIS;-0.5
17;229;619.06;619.06;1;nw;DIS;-0.5
17;230;651.92;651.92;1;nw;DIS;-0.5
17;231;603.61;603.61;1;nw;DIS;-0.5
17;232;897.8;897.8;1;nw;DIS;-0.5
17;233;650.17;650.17;1;nw;DIS;-0.5
17;234;706.26;706.26;1;nw;DIS;-0.5
17;235;653.95;653.95;1;nw;DIS;-0.5
17;236;607.4;607.4;1;nw;DIS;-0.5
17;237;688.58;688.58;1;nw;DIS;-0.5
17;238;827.55;827.55;1;nw;DIS;-0.5
17;239;767.34;767.34;1;nw;DIS;-0.5
17;240;587.78;587.78;1;nw;DIS;-0.5
17;121;924.82;924.82;1;nw;HAR;0.5
17;122;977.13;977.13;1;nw;HAR;0.5
17;123;623.42;623.42;1;nw;HAR;0.5
17;124;701.57;701.57;1;nw;HAR;0.5
17;125;862.84;862.84;1;nw;HAR;0.5
17;126;458.21;458.21;1;nw;HAR;0.5
17;127;684.87;684.87;1;nw;HAR;0.5
17;128;512.58;512.58;1;nw;HAR;0.5
17;129;-828.14;;0;nw;HAR;0.5
17;130;541.29;541.29;1;nw;HAR;0.5
17;131;1216.93;1216.93;1;nw;HAR;0.5
17;132;927.02;927.02;1;nw;HAR;0.5
17;133;881.43;881.43;1;nw;HAR;0.5
17;134;1279.44;1279.44;1;nw;HAR;0.5
17;135;596.49;596.49;1;nw;HAR;0.5
17;136;940.81;940.81;1;nw;HAR;0.5
17;137;813.18;813.18;1;nw;HAR;0.5
17;138;540.81;540.81;1;nw;HAR;0.5
17;139;669.57;669.57;1;nw;HAR;0.5
17;140;642.1;642.1;1;nw;HAR;0.5
17;141;699.67;699.67;1;nw;HAR;0.5
17;142;940.42;940.42;1;nw;HAR;0.5
17;143;624.58;624.58;1;nw;HAR;0.5
17;144;993.65;993.65;1;nw;HAR;0.5
17;145;704.72;704.72;1;nw;HAR;0.5
17;146;880.51;880.51;1;nw;HAR;0.5
17;147;769.29;769.29;1;nw;HAR;0.5
17;148;699.67;699.67;1;nw;HAR;0.5
17;149;763.41;763.41;1;nw;HAR;0.5
17;150;593.52;593.52;1;nw;HAR;0.5
17;151;609.95;609.95;1;nw;HAR;0.5
17;152;641.02;641.02;1;nw;HAR;0.5
17;153;460.02;460.02;1;nw;HAR;0.5
17;154;987.71;987.71;1;nw;HAR;0.5
17;155;783.65;783.65;1;nw;HAR;0.5
17;156;1070.1;1070.1;1;nw;HAR;0.5
17;157;720.09;720.09;1;nw;HAR;0.5
17;158;927.6;927.6;1;nw;HAR;0.5
17;159;880.2;880.2;1;nw;HAR;0.5
17;160;560.92;560.92;1;nw;HAR;0.5
17;161;923.43;923.43;1;nw;HAR;0.5
17;162;717.73;717.73;1;nw;HAR;0.5
17;163;1197.86;1197.86;1;nw;HAR;0.5
17;164;817;817;1;nw;HAR;0.5
17;165;-699.19;;0;nw;HAR;0.5
17;166;604.82;604.82;1;nw;HAR;0.5
17;167;697.43;697.43;1;nw;HAR;0.5
17;168;-702.08;;0;nw;HAR;0.5
17;169;612.51;612.51;1;nw;HAR;0.5
17;170;705.94;705.94;1;nw;HAR;0.5
17;171;671.95;671.95;1;nw;HAR;0.5
17;172;650.86;650.86;1;nw;HAR;0.5
17;173;498.06;498.06;1;nw;HAR;0.5
17;174;703;703;1;nw;HAR;0.5
17;175;625;625;1;nw;HAR;0.5
17;176;638.67;638.67;1;nw;HAR;0.5
17;177;783.23;783.23;1;nw;HAR;0.5
17;178;735.13;735.13;1;nw;HAR;0.5
17;179;619.66;619.66;1;nw;HAR;0.5
17;180;673.6;673.6;1;nw;HAR;0.5
18;181;491.78;491.78;1;word;;
18;182;604.79;604.79;1;word;;
18;183;650.84;650.84;1;word;;
18;184;623.82;623.82;1;word;;
18;185;1583.71;1583.71;1;word;;
18;186;620.11;620.11;1;word;;
18;187;608.61;608.61;1;word;;
18;188;539.54;539.54;1;word;;
18;189;720.2;720.2;1;word;;
18;190;699.69;699.69;1;word;;
18;191;719.06;719.06;1;word;;
18;192;540.72;540.72;1;word;;
18;193;558.05;558.05;1;word;;
18;194;766.74;766.74;1;word;;
18;195;636.68;636.68;1;word;;
18;196;544.05;544.05;1;word;;
18;197;1197.84;1197.84;1;word;;
18;198;623.11;623.11;1;word;;
18;199;465.81;465.81;1;word;;
18;200;543.59;543.59;1;word;;
18;201;480.59;480.59;1;word;;
18;202;643.17;643.17;1;word;;
18;203;1022.1;1022.1;1;word;;
18;204;1072.35;1072.35;1;word;;
18;205;551.39;551.39;1;word;;
18;206;733.23;733.23;1;word;;
18;207;570.26;570.26;1;word;;
18;208;620.95;620.95;1;word;;
18;209;481.28;481.28;1;word;;
18;210;591.03;591.03;1;word;;
18;211;544.27;544.27;1;word;;
18;212;571.87;571.87;1;word;;
18;213;876.01;876.01;1;word;;
18;214;513.5;513.5;1;word;;
18;215;684.58;684.58;1;word;;
18;216;573.28;573.28;1;word;;
18;217;943.64;943.64;1;word;;
18;218;591.67;591.67;1;word;;
18;219;527.54;527.54;1;word;;
18;220;524.37;524.37;1;word;;
18;221;447.01;447.01;1;word;;
18;222;1185.01;1185.01;1;word;;
18;223;690.06;690.06;1;word;;
18;224;654.82;654.82;1;word;;
18;225;606.68;606.68;1;word;;
18;226;799.76;799.76;1;word;;
18;227;829.39;829.39;1;word;;
18;228;590.35;590.35;1;word;;
18;229;669.29;669.29;1;word;;
18;230;682.34;682.34;1;word;;
18;231;961.09;961.09;1;word;;
18;232;656.17;656.17;1;word;;
18;233;577.2;577.2;1;word;;
18;234;749.38;749.38;1;word;;
18;235;427.93;427.93;1;word;;
18;236;558.5;558.5;1;word;;
18;237;556.72;556.72;1;word;;
18;238;667.89;667.89;1;word;;
18;239;526.54;526.54;1;word;;
18;240;1201.13;1201.13;1;word;;
18;121;961.53;961.53;1;word;;
18;122;626.88;626.88;1;word;;
18;123;829.59;829.59;1;word;;
18;124;609.79;609.79;1;word;;
18;125;750.24;750.24;1;word;;
18;126;1045.65;1045.65;1;word;;
18;127;623.44;623.44;1;word;;
18;128;609.62;609.62;1;word;;
18;129;735.43;735.43;1;word;;
18;130;508.67;508.67;1;word;;
18;131;863.98;863.98;1;word;;
18;132;477.7;477.7;1;word;;
18;133;785.91;785.91;1;word;;
18;134;731.86;731.86;1;word;;
18;135;747.09;747.09;1;word;;
18;136;445.6;445.6;1;word;;
18;137;764.77;764.77;1;word;;
18;138;576.75;576.75;1;word;;
18;139;843.76;843.76;1;word;;
18;140;560.62;560.62;1;word;;
18;141;816.63;816.63;1;word;;
18;142;556.51;556.51;1;word;;
18;143;641.26;641.26;1;word;;
18;144;846.77;846.77;1;word;;
18;145;751.74;751.74;1;word;;
18;146;497.58;497.58;1;word;;
18;147;653.15;653.15;1;word;;
18;148;767.51;767.51;1;word;;
18;149;801.42;801.42;1;word;;
18;150;862.27;862.27;1;word;;
18;151;1122.41;1122.41;1;word;;
18;152;639.34;639.34;1;word;;
18;153;955.59;955.59;1;word;;
18;154;558.95;558.95;1;word;;
18;155;960.67;960.67;1;word;;
18;156;495.92;495.92;1;word;;
18;157;752.17;752.17;1;word;;
18;158;895.1;895.1;1;word;;
18;159;-766.46;;0;word;;
18;160;702.57;702.57;1;word;;
18;161;610.21;610.21;1;word;;
18;162;736.75;736.75;1;word;;
18;163;669.32;669.32;1;word;;
18;164;624.13;624.13;1;word;;
18;165;833.14;833.14;1;word;;
18;166;608.76;608.76;1;word;;
18;167;592.6;592.6;1;word;;
18;168;701.02;701.02;1;word;;
18;169;623.96;623.96;1;word;;
18;170;732.77;732.77;1;word;;
18;171;575.78;575.78;1;word;;
18;172;574.57;574.57;1;word;;
18;173;545.29;545.29;1;word;;
18;174;605.88;605.88;1;word;;
18;175;1230.64;1230.64;1;word;;
18;176;637.09;637.09;1;word;;
18;177;635.4;635.4;1;word;;
18;178;637.57;637.57;1;word;;
18;179;526.47;526.47;1;word;;
18;180;597.05;597.05;1;word;;
18;181;656.46;656.46;1;nw;DIS;-0.5
18;182;801.14;801.14;1;nw;DIS;-0.5
18;183;881.4;881.4;1;nw;DIS;-0.5
18;184;1004.65;1004.65;1;nw;DIS;-0.5
18;185;672.11;672.11;1;nw;DIS;-0.5
18;186;961.01;961.01;1;nw;DIS;-0.5
18;187;858.64;858.64;1;nw;DIS;-0.5
18;188;653.28;653.28;1;nw;DIS;-0.5
18;189;644.69;644.69;1;nw;DIS;-0.5
18;190;576.97;576.97;1;nw;DIS;-0.5
18;191;876.95;876.95;1;nw;DIS;-0.5
18;192;653.33;653.33;1;nw;DIS;-0.5
18;193;748.89;748.89;1;nw;DIS;-0.5
18;194;1150.8;1150.8;1;nw;DIS;-0.5
18;195;607.06;607.06;1;nw;DIS;-0.5
18;196;541.54;541.54;1;nw;DIS;-0.5
18;197;1196.37;1196.37;1;nw;DIS;-0.5
18;198;546.6;546.6;1;nw;DIS;-0.5
18;199;589.25;589.25;1;nw;DIS;-0.5
18;200;623.68;623.68;1;nw;DIS;-0.5
18;201;519.77;519.77;1;nw;DIS;-0.5
18;202;508.38;508.38;1;nw;DIS;-0.5
18;203;529.09;529.09;1;nw;DIS;-0.5
18;204;573.91;573.91;1;nw;DIS;-0.5
18;205;785.77;785.77;1;nw;DIS;-0.5
18;206;576.13;576.13;1;nw;DIS;-0.5
